window_start,Sample_ID,Ions,Concentration
2018-06-19,Q2,NH4-N,11.8
2018-06-19,Q2,K,1.03375
2018-06-19,Q2,Mg,2.8875
2018-06-19,Q2,Ca,6.3675
2018-08-21,Q2,NO3-N,84.5
2018-08-21,Q2,NH4-N,7
2018-08-21,Q2,K,1.0433333333333334
2018-08-21,Q2,Mg,2.675
2018-08-21,Q2,Ca,5.925
2018-10-23,Q2,NO3-N,142.42857142857142
2018-10-23,Q2,NH4-N,7.5
2018-10-23,Q2,K,0.9871428571428571
2018-10-23,Q2,Mg,2.82
2018-10-23,Q2,Ca,6.247142857142857
2018-12-25,Q2,NO3-N,85.2
2018-12-25,Q2,NH4-N,10
2018-12-25,Q2,K,1.0571428571428572
2018-12-25,Q2,Mg,3.032857142857143
2018-12-25,Q2,Ca,6.6814285714285715
2019-02-26,Q2,NO3-N,164.14285714285714
2019-02-26,Q2,NH4-N,6.5
2019-02-26,Q2,K,1.1377777777777778
2019-02-26,Q2,Mg,3.046666666666667
2019-02-26,Q2,Ca,6.747777777777777
2019-04-30,Q2,NO3-N,109
2019-04-30,Q2,NH4-N,NA
2019-04-30,Q2,K,1.12
2019-04-30,Q2,Mg,2.832222222222222
2019-04-30,Q2,Ca,6.37
2019-07-02,Q2,NO3-N,104.28571428571429
2019-07-02,Q2,NH4-N,8
2019-07-02,Q2,K,1.1077777777777778
2019-07-02,Q2,Mg,2.6888888888888887
2019-07-02,Q2,Ca,5.8133333333333335
2019-09-03,Q2,NO3-N,193.5
2019-09-03,Q2,NH4-N,NA
2019-09-03,Q2,K,1.0222222222222221
2019-09-03,Q2,Mg,2.758888888888889
2019-09-03,Q2,Ca,5.46
2019-11-05,Q2,NO3-N,239.625
2019-11-05,Q2,NH4-N,7.6
2019-11-05,Q2,K,1.2155555555555555
2019-11-05,Q2,Mg,2.75
2019-11-05,Q2,Ca,5.626666666666667
2020-01-07,Q2,NO3-N,276.1111111111111
2020-01-07,Q2,NH4-N,9.666666666666666
2020-01-07,Q2,K,1.1144444444444443
2020-01-07,Q2,Mg,2.6944444444444446
2020-01-07,Q2,Ca,5.387777777777778
2020-03-10,Q2,NO3-N,251.5
2020-03-10,Q2,NH4-N,7
2020-03-10,Q2,K,1.22
2020-03-10,Q2,Mg,3.205
2020-03-10,Q2,Ca,7.965
2020-05-12,Q2,NO3-N,133
2020-05-12,Q2,NH4-N,29
2020-05-12,Q2,K,1.35
2020-05-12,Q2,Mg,1.85
2020-05-12,Q2,Ca,4.19
2020-07-14,Q2,NO3-N,144.14285714285714
2020-07-14,Q2,NH4-N,8.4
2020-07-14,Q2,K,1.1028571428571428
2020-07-14,Q2,Mg,2.6357142857142857
2020-07-14,Q2,Ca,5.627142857142857
2020-09-15,Q2,NO3-N,221
2020-09-15,Q2,NH4-N,8.5
2020-09-15,Q2,K,1.125
2020-09-15,Q2,Mg,2.91875
2020-09-15,Q2,Ca,5.40875
2020-11-17,Q2,NO3-N,256.14285714285717
2020-11-17,Q2,NH4-N,10
2020-11-17,Q2,K,1.0971428571428572
2020-11-17,Q2,Mg,3.0957142857142856
2020-11-17,Q2,Ca,6.815714285714286
1986-05-20,Q3,NO3-N,119.66666666666667
1986-05-20,Q3,NH4-N,NA
1986-05-20,Q3,K,0.7033333333333333
1986-05-20,Q3,Mg,3.4333333333333336
1986-05-20,Q3,Ca,3.9533333333333336
1986-07-22,Q3,NO3-N,NA
1986-07-22,Q3,NH4-N,NA
1986-07-22,Q3,K,NA
1986-07-22,Q3,Mg,NA
1986-07-22,Q3,Ca,NA
1986-09-23,Q3,NO3-N,161.5
1986-09-23,Q3,NH4-N,24.6
1986-09-23,Q3,K,0.566
1986-09-23,Q3,Mg,2.606
1986-09-23,Q3,Ca,3.606
1986-11-25,Q3,NO3-N,197.88888888888889
1986-11-25,Q3,NH4-N,17
1986-11-25,Q3,K,0.56
1986-11-25,Q3,Mg,2.738888888888889
1986-11-25,Q3,Ca,3.462222222222222
1987-01-27,Q3,NO3-N,193.77777777777777
1987-01-27,Q3,NH4-N,14.571428571428571
1987-01-27,Q3,K,0.6222222222222222
1987-01-27,Q3,Mg,3.0477777777777777
1987-01-27,Q3,Ca,3.7266666666666666
1987-03-31,Q3,NO3-N,182.11111111111111
1987-03-31,Q3,NH4-N,46
1987-03-31,Q3,K,0.6922222222222222
1987-03-31,Q3,Mg,2.4544444444444444
1987-03-31,Q3,Ca,3.428888888888889
1987-06-02,Q3,NO3-N,175.22222222222223
1987-06-02,Q3,NH4-N,80.88888888888889
1987-06-02,Q3,K,0.6666666666666666
1987-06-02,Q3,Mg,2.4044444444444446
1987-06-02,Q3,Ca,3.621111111111111
1987-08-04,Q3,NO3-N,240.375
1987-08-04,Q3,NH4-N,19.75
1987-08-04,Q3,K,0.7055555555555555
1987-08-04,Q3,Mg,2.948888888888889
1987-08-04,Q3,Ca,3.9033333333333333
1987-10-06,Q3,NO3-N,209.7
1987-10-06,Q3,NH4-N,11.714285714285714
1987-10-06,Q3,K,0.577
1987-10-06,Q3,Mg,2.106
1987-10-06,Q3,Ca,3.079
1987-12-08,Q3,NO3-N,162.5
1987-12-08,Q3,NH4-N,30.823529411764703
1987-12-08,Q3,K,0.7106666666666667
1987-12-08,Q3,Mg,2.306
1987-12-08,Q3,Ca,3.248
1988-02-09,Q3,NO3-N,194.77777777777777
1988-02-09,Q3,NH4-N,22.444444444444443
1988-02-09,Q3,K,0.5833333333333334
1988-02-09,Q3,Mg,2.7488888888888887
1988-02-09,Q3,Ca,3.462222222222222
1988-04-12,Q3,NO3-N,198.6
1988-04-12,Q3,NH4-N,46.2
1988-04-12,Q3,K,0.658
1988-04-12,Q3,Mg,2.3890000000000002
1988-04-12,Q3,Ca,2.8810000000000002
1988-06-14,Q3,NO3-N,NA
1988-06-14,Q3,NH4-N,28
1988-06-14,Q3,K,0.677
1988-06-14,Q3,Mg,2.584
1988-06-14,Q3,Ca,2.896
1988-08-16,Q3,NO3-N,140.85714285714286
1988-08-16,Q3,NH4-N,42.2
1988-08-16,Q3,K,0.5984615384615385
1988-08-16,Q3,Mg,2.1923076923076925
1988-08-16,Q3,Ca,2.786153846153846
1988-10-18,Q3,NO3-N,184
1988-10-18,Q3,NH4-N,57
1988-10-18,Q3,K,0.7075
1988-10-18,Q3,Mg,2.6574999999999998
1988-10-18,Q3,Ca,3.7885714285714287
1988-12-20,Q3,NO3-N,188.88888888888889
1988-12-20,Q3,NH4-N,NA
1988-12-20,Q3,K,0.7922222222222223
1988-12-20,Q3,Mg,2.761111111111111
1988-12-20,Q3,Ca,3.87
1989-02-21,Q3,NO3-N,158.22222222222223
1989-02-21,Q3,NH4-N,NA
1989-02-21,Q3,K,0.6988888888888889
1989-02-21,Q3,Mg,2.716666666666667
1989-02-21,Q3,Ca,3.668888888888889
1989-04-25,Q3,NO3-N,145.22222222222223
1989-04-25,Q3,NH4-N,NA
1989-04-25,Q3,K,0.7544444444444445
1989-04-25,Q3,Mg,2.9
1989-04-25,Q3,Ca,4.1755555555555555
1989-06-27,Q3,NO3-N,111.22222222222223
1989-06-27,Q3,NH4-N,NA
1989-06-27,Q3,K,0.8044444444444444
1989-06-27,Q3,Mg,2.626666666666667
1989-06-27,Q3,Ca,3.4266666666666667
1989-08-29,Q3,NO3-N,176.5
1989-08-29,Q3,NH4-N,NA
1989-08-29,Q3,K,1.031
1989-08-29,Q3,Mg,2.676
1989-08-29,Q3,Ca,3.638
1989-10-31,Q3,NO3-N,424.5
1989-10-31,Q3,NH4-N,NA
1989-10-31,Q3,K,1.489
1989-10-31,Q3,Mg,3.586
1989-10-31,Q3,Ca,4.354
1990-01-02,Q3,NO3-N,262.375
1990-01-02,Q3,NH4-N,NA
1990-01-02,Q3,K,1.4577777777777778
1990-01-02,Q3,Mg,3.61
1990-01-02,Q3,Ca,5.15
1990-03-06,Q3,NO3-N,380.25
1990-03-06,Q3,NH4-N,NA
1990-03-06,Q3,K,1.406153846153846
1990-03-06,Q3,Mg,2.644615384615385
1990-03-06,Q3,Ca,3.683076923076923
1990-05-08,Q3,NO3-N,308
1990-05-08,Q3,NH4-N,NA
1990-05-08,Q3,K,1.304
1990-05-08,Q3,Mg,3.278
1990-05-08,Q3,Ca,4.443
1990-07-10,Q3,NO3-N,187.375
1990-07-10,Q3,NH4-N,NA
1990-07-10,Q3,K,1.0666666666666667
1990-07-10,Q3,Mg,3.4144444444444444
1990-07-10,Q3,Ca,5.423333333333333
1990-09-11,Q3,NO3-N,114.55555555555556
1990-09-11,Q3,NH4-N,NA
1990-09-11,Q3,K,0.9577777777777777
1990-09-11,Q3,Mg,3.2544444444444447
1990-09-11,Q3,Ca,5.295555555555556
1990-11-13,Q3,NO3-N,197.5
1990-11-13,Q3,NH4-N,NA
1990-11-13,Q3,K,0.9927272727272728
1990-11-13,Q3,Mg,2.8363636363636364
1990-11-13,Q3,Ca,4.458181818181818
1991-01-15,Q3,NO3-N,154.28571428571428
1991-01-15,Q3,NH4-N,NA
1991-01-15,Q3,K,0.7888888888888889
1991-01-15,Q3,Mg,3.8155555555555556
1991-01-15,Q3,Ca,4.995555555555556
1991-03-19,Q3,NO3-N,82.125
1991-03-19,Q3,NH4-N,NA
1991-03-19,Q3,K,0.8233333333333334
1991-03-19,Q3,Mg,3.187777777777778
1991-03-19,Q3,Ca,4.322222222222222
1991-05-21,Q3,NO3-N,87.25
1991-05-21,Q3,NH4-N,NA
1991-05-21,Q3,K,0.929
1991-05-21,Q3,Mg,3.391
1991-05-21,Q3,Ca,4.38
1991-07-23,Q3,NO3-N,107.1
1991-07-23,Q3,NH4-N,NA
1991-07-23,Q3,K,0.98
1991-07-23,Q3,Mg,3.269
1991-07-23,Q3,Ca,4.54
1991-09-24,Q3,NO3-N,147.91666666666666
1991-09-24,Q3,NH4-N,NA
1991-09-24,Q3,K,0.8916666666666667
1991-09-24,Q3,Mg,3.0091666666666668
1991-09-24,Q3,Ca,4.235833333333333
1991-11-26,Q3,NO3-N,216.77777777777777
1991-11-26,Q3,NH4-N,NA
1991-11-26,Q3,K,0.9144444444444445
1991-11-26,Q3,Mg,3.0955555555555554
1991-11-26,Q3,Ca,4.552222222222222
1992-01-28,Q3,NO3-N,167.11111111111111
1992-01-28,Q3,NH4-N,NA
1992-01-28,Q3,K,1.159
1992-01-28,Q3,Mg,3.3930000000000002
1992-01-28,Q3,Ca,5.371
1992-03-31,Q3,NO3-N,80
1992-03-31,Q3,NH4-N,NA
1992-03-31,Q3,K,0.9644444444444444
1992-03-31,Q3,Mg,3.088888888888889
1992-03-31,Q3,Ca,5.408888888888889
1992-06-02,Q3,NO3-N,74.11111111111111
1992-06-02,Q3,NH4-N,NA
1992-06-02,Q3,K,0.9077777777777778
1992-06-02,Q3,Mg,2.8355555555555556
1992-06-02,Q3,Ca,4.177777777777778
1992-08-04,Q3,NO3-N,49.66666666666667
1992-08-04,Q3,NH4-N,NA
1992-08-04,Q3,K,1.1233333333333333
1992-08-04,Q3,Mg,2.918888888888889
1992-08-04,Q3,Ca,4.372222222222223
1992-10-06,Q3,NO3-N,51.111111111111114
1992-10-06,Q3,NH4-N,NA
1992-10-06,Q3,K,0.9655555555555556
1992-10-06,Q3,Mg,3.2311111111111113
1992-10-06,Q3,Ca,4.5488888888888885
1992-12-08,Q3,NO3-N,22
1992-12-08,Q3,NH4-N,NA
1992-12-08,Q3,K,0.9722222222222222
1992-12-08,Q3,Mg,3.358888888888889
1992-12-08,Q3,Ca,4.488888888888889
1993-02-09,Q3,NO3-N,129.5
1993-02-09,Q3,NH4-N,NA
1993-02-09,Q3,K,0.8233333333333334
1993-02-09,Q3,Mg,3.256666666666667
1993-02-09,Q3,Ca,4.522222222222222
1993-04-13,Q3,NO3-N,119.75
1993-04-13,Q3,NH4-N,NA
1993-04-13,Q3,K,0.8624999999999999
1993-04-13,Q3,Mg,3.265
1993-04-13,Q3,Ca,3.9675
1993-06-15,Q3,NO3-N,65.4
1993-06-15,Q3,NH4-N,NA
1993-06-15,Q3,K,0.8088888888888889
1993-06-15,Q3,Mg,2.891111111111111
1993-06-15,Q3,Ca,4.6066666666666665
1993-08-17,Q3,NO3-N,94.75
1993-08-17,Q3,NH4-N,NA
1993-08-17,Q3,K,0.8633333333333334
1993-08-17,Q3,Mg,3.39625
1993-08-17,Q3,Ca,4.736666666666666
1993-10-19,Q3,NO3-N,22.25
1993-10-19,Q3,NH4-N,NA
1993-10-19,Q3,K,0.8366666666666667
1993-10-19,Q3,Mg,3.013333333333333
1993-10-19,Q3,Ca,4.5344444444444445
1993-12-21,Q3,NO3-N,16
1993-12-21,Q3,NH4-N,NA
1993-12-21,Q3,K,0.8077777777777778
1993-12-21,Q3,Mg,2.6155555555555554
1993-12-21,Q3,Ca,4.054444444444444
1994-02-22,Q3,NO3-N,55.66666666666667
1994-02-22,Q3,NH4-N,NA
1994-02-22,Q3,K,0.9011111111111111
1994-02-22,Q3,Mg,3.312222222222222
1994-02-22,Q3,Ca,4.912222222222222
1994-04-26,Q3,NO3-N,17.11111111111111
1994-04-26,Q3,NH4-N,NA
1994-04-26,Q3,K,0.8555555555555555
1994-04-26,Q3,Mg,3.5833333333333335
1994-04-26,Q3,Ca,5.291111111111111
1994-06-28,Q3,NO3-N,97.75
1994-06-28,Q3,NH4-N,NA
1994-06-28,Q3,K,0.888
1994-06-28,Q3,Mg,3.54
1994-06-28,Q3,Ca,5
1994-08-30,Q3,NO3-N,NA
1994-08-30,Q3,NH4-N,NA
1994-08-30,Q3,K,0.8577777777777778
1994-08-30,Q3,Mg,3.3277777777777775
1994-08-30,Q3,Ca,4.845555555555555
1994-11-01,Q3,NO3-N,NA
1994-11-01,Q3,NH4-N,NA
1994-11-01,Q3,K,0.8477777777777777
1994-11-01,Q3,Mg,3.082222222222222
1994-11-01,Q3,Ca,4.412222222222222
1995-01-03,Q3,NO3-N,NA
1995-01-03,Q3,NH4-N,NA
1995-01-03,Q3,K,0.9033333333333333
1995-01-03,Q3,Mg,3.5677777777777777
1995-01-03,Q3,Ca,4.972222222222222
1995-03-07,Q3,NO3-N,NA
1995-03-07,Q3,NH4-N,NA
1995-03-07,Q3,K,0.7542857142857143
1995-03-07,Q3,Mg,3.3257142857142856
1995-03-07,Q3,Ca,4.804285714285714
1995-05-09,Q3,NO3-N,NA
1995-05-09,Q3,NH4-N,NA
1995-05-09,Q3,K,0.716
1995-05-09,Q3,Mg,3.104
1995-05-09,Q3,Ca,4.46
1995-07-11,Q3,NO3-N,NA
1995-07-11,Q3,NH4-N,NA
1995-07-11,Q3,K,0.76
1995-07-11,Q3,Mg,3.2
1995-07-11,Q3,Ca,4.8149999999999995
1995-09-12,Q3,NO3-N,NA
1995-09-12,Q3,NH4-N,NA
1995-09-12,Q3,K,NA
1995-09-12,Q3,Mg,NA
1995-09-12,Q3,Ca,NA
1995-11-14,Q3,NO3-N,NA
1995-11-14,Q3,NH4-N,NA
1995-11-14,Q3,K,0.908
1995-11-14,Q3,Mg,3.312
1995-11-14,Q3,Ca,4.896
1996-01-16,Q3,NO3-N,NA
1996-01-16,Q3,NH4-N,NA
1996-01-16,Q3,K,1.0255555555555556
1996-01-16,Q3,Mg,3.9388888888888887
1996-01-16,Q3,Ca,5.585555555555556
1996-03-19,Q3,NO3-N,NA
1996-03-19,Q3,NH4-N,NA
1996-03-19,Q3,K,0.8525
1996-03-19,Q3,Mg,3.3537500000000002
1996-03-19,Q3,Ca,4.78625
1996-05-21,Q3,NO3-N,NA
1996-05-21,Q3,NH4-N,NA
1996-05-21,Q3,K,0.9277777777777778
1996-05-21,Q3,Mg,3.4277777777777776
1996-05-21,Q3,Ca,4.763333333333334
1996-07-23,Q3,NO3-N,116
1996-07-23,Q3,NH4-N,NA
1996-07-23,Q3,K,0.9922222222222222
1996-07-23,Q3,Mg,3.47
1996-07-23,Q3,Ca,4.943333333333333
1996-09-24,Q3,NO3-N,230.33333333333334
1996-09-24,Q3,NH4-N,NA
1996-09-24,Q3,K,0.9822222222222222
1996-09-24,Q3,Mg,2.9744444444444444
1996-09-24,Q3,Ca,4.321111111111111
1996-11-26,Q3,NO3-N,209.85714285714286
1996-11-26,Q3,NH4-N,NA
1996-11-26,Q3,K,0.9257142857142857
1996-11-26,Q3,Mg,3.255714285714286
1996-11-26,Q3,Ca,5.094285714285714
1997-01-28,Q3,NO3-N,222.125
1997-01-28,Q3,NH4-N,NA
1997-01-28,Q3,K,0.80375
1997-01-28,Q3,Mg,3.198888888888889
1997-01-28,Q3,Ca,4.756666666666667
1997-04-01,Q3,NO3-N,189.28571428571428
1997-04-01,Q3,NH4-N,NA
1997-04-01,Q3,K,1.0355555555555556
1997-04-01,Q3,Mg,3.267777777777778
1997-04-01,Q3,Ca,5.162222222222222
1997-06-03,Q3,NO3-N,161.66666666666666
1997-06-03,Q3,NH4-N,NA
1997-06-03,Q3,K,0.71
1997-06-03,Q3,Mg,2.6222222222222222
1997-06-03,Q3,Ca,4.065555555555555
1997-08-05,Q3,NO3-N,149
1997-08-05,Q3,NH4-N,NA
1997-08-05,Q3,K,1.0611111111111111
1997-08-05,Q3,Mg,3.158888888888889
1997-08-05,Q3,Ca,4.761111111111111
1997-10-07,Q3,NO3-N,94.85714285714286
1997-10-07,Q3,NH4-N,9
1997-10-07,Q3,K,0.8775
1997-10-07,Q3,Mg,1.9566666666666666
1997-10-07,Q3,Ca,2.84875
1997-12-09,Q3,NO3-N,137.16666666666666
1997-12-09,Q3,NH4-N,25
1997-12-09,Q3,K,0.5700000000000001
1997-12-09,Q3,Mg,1.97
1997-12-09,Q3,Ca,3.341666666666667
1998-02-10,Q3,NO3-N,105.33333333333333
1998-02-10,Q3,NH4-N,6.5
1998-02-10,Q3,K,0.92125
1998-02-10,Q3,Mg,2.9055555555555554
1998-02-10,Q3,Ca,4.174444444444444
1998-04-14,Q3,NO3-N,68.5
1998-04-14,Q3,NH4-N,14.666666666666668
1998-04-14,Q3,K,0.8722222222222222
1998-04-14,Q3,Mg,2.1555555555555554
1998-04-14,Q3,Ca,3.2744444444444447
1998-06-16,Q3,NO3-N,117.33333333333333
1998-06-16,Q3,NH4-N,19.75
1998-06-16,Q3,K,0.8628571428571429
1998-06-16,Q3,Mg,2.557142857142857
1998-06-16,Q3,Ca,3.8342857142857145
1998-08-18,Q3,NO3-N,160.08333333333331
1998-08-18,Q3,NH4-N,7
1998-08-18,Q3,K,0.8415384615384616
1998-08-18,Q3,Mg,2.2984615384615386
1998-08-18,Q3,Ca,3.861666666666667
1998-10-20,Q3,NO3-N,465
1998-10-20,Q3,NH4-N,6.666666666666667
1998-10-20,Q3,K,1.2477777777777777
1998-10-20,Q3,Mg,2.658888888888889
1998-10-20,Q3,Ca,4.277777777777778
1998-12-22,Q3,NO3-N,389.55555555555554
1998-12-22,Q3,NH4-N,18.25
1998-12-22,Q3,K,1.0622222222222222
1998-12-22,Q3,Mg,2.8877777777777776
1998-12-22,Q3,Ca,4.298888888888889
1999-02-23,Q3,NO3-N,237.77777777777777
1999-02-23,Q3,NH4-N,7.5
1999-02-23,Q3,K,0.9244444444444444
1999-02-23,Q3,Mg,3.367777777777778
1999-02-23,Q3,Ca,5.156666666666666
1999-04-27,Q3,NO3-N,155
1999-04-27,Q3,NH4-N,NA
1999-04-27,Q3,K,0.9744444444444444
1999-04-27,Q3,Mg,3.2688888888888887
1999-04-27,Q3,Ca,5.011111111111111
1999-06-29,Q3,NO3-N,158.88888888888889
1999-06-29,Q3,NH4-N,7.4
1999-06-29,Q3,K,0.8866666666666667
1999-06-29,Q3,Mg,2.736666666666667
1999-06-29,Q3,Ca,3.7422222222222223
1999-08-31,Q3,NO3-N,169.88888888888889
1999-08-31,Q3,NH4-N,7.5
1999-08-31,Q3,K,0.7633333333333333
1999-08-31,Q3,Mg,2.66
1999-08-31,Q3,Ca,3.9755555555555553
1999-11-02,Q3,NO3-N,228.88888888888889
1999-11-02,Q3,NH4-N,5
1999-11-02,Q3,K,0.7933333333333333
1999-11-02,Q3,Mg,2.9255555555555555
1999-11-02,Q3,Ca,4.06
2000-01-04,Q3,NO3-N,182
2000-01-04,Q3,NH4-N,9
2000-01-04,Q3,K,0.8633333333333333
2000-01-04,Q3,Mg,3.1444444444444444
2000-01-04,Q3,Ca,4.415555555555556
2000-03-07,Q3,NO3-N,127.625
2000-03-07,Q3,NH4-N,NA
2000-03-07,Q3,K,0.7233333333333334
2000-03-07,Q3,Mg,3.522222222222222
2000-03-07,Q3,Ca,5.26
2000-05-09,Q3,NO3-N,106.55555555555556
2000-05-09,Q3,NH4-N,7
2000-05-09,Q3,K,0.6711111111111111
2000-05-09,Q3,Mg,3.0433333333333334
2000-05-09,Q3,Ca,4.467777777777778
2000-07-11,Q3,NO3-N,102.88888888888889
2000-07-11,Q3,NH4-N,23
2000-07-11,Q3,K,0.68
2000-07-11,Q3,Mg,3.121111111111111
2000-07-11,Q3,Ca,4.8566666666666665
2000-09-12,Q3,NO3-N,132.22222222222223
2000-09-12,Q3,NH4-N,10
2000-09-12,Q3,K,0.7177777777777777
2000-09-12,Q3,Mg,2.6844444444444444
2000-09-12,Q3,Ca,3.9955555555555557
2000-11-14,Q3,NO3-N,167.5
2000-11-14,Q3,NH4-N,NA
2000-11-14,Q3,K,0.7144444444444444
2000-11-14,Q3,Mg,3.062222222222222
2000-11-14,Q3,Ca,4.666666666666667
2001-01-16,Q3,NO3-N,129.88888888888889
2001-01-16,Q3,NH4-N,10
2001-01-16,Q3,K,0.7111111111111111
2001-01-16,Q3,Mg,3.2888888888888888
2001-01-16,Q3,Ca,4.881111111111111
2001-03-20,Q3,NO3-N,84.88888888888889
2001-03-20,Q3,NH4-N,6
2001-03-20,Q3,K,0.7244444444444444
2001-03-20,Q3,Mg,2.971111111111111
2001-03-20,Q3,Ca,4.566666666666666
2001-05-22,Q3,NO3-N,100.11111111111111
2001-05-22,Q3,NH4-N,37.5
2001-05-22,Q3,K,0.77
2001-05-22,Q3,Mg,3.2422222222222223
2001-05-22,Q3,Ca,4.942222222222222
2001-07-24,Q3,NO3-N,86
2001-07-24,Q3,NH4-N,NA
2001-07-24,Q3,K,0.74625
2001-07-24,Q3,Mg,3.1575
2001-07-24,Q3,Ca,4.89125
2001-09-25,Q3,NO3-N,132.77777777777777
2001-09-25,Q3,NH4-N,15
2001-09-25,Q3,K,0.7822222222222223
2001-09-25,Q3,Mg,2.971111111111111
2001-09-25,Q3,Ca,4.648888888888889
2001-11-27,Q3,NO3-N,160
2001-11-27,Q3,NH4-N,8
2001-11-27,Q3,K,0.6911111111111111
2001-11-27,Q3,Mg,2.7333333333333334
2001-11-27,Q3,Ca,4.067777777777778
2002-01-29,Q3,NO3-N,154.33333333333334
2002-01-29,Q3,NH4-N,6
2002-01-29,Q3,K,0.7533333333333333
2002-01-29,Q3,Mg,3.1744444444444446
2002-01-29,Q3,Ca,5.0377777777777775
2002-04-02,Q3,NO3-N,96.25
2002-04-02,Q3,NH4-N,6
2002-04-02,Q3,K,0.7466666666666667
2002-04-02,Q3,Mg,2.6444444444444444
2002-04-02,Q3,Ca,3.951111111111111
2002-06-04,Q3,NO3-N,110.11111111111111
2002-06-04,Q3,NH4-N,7.166666666666667
2002-06-04,Q3,K,0.6844444444444444
2002-06-04,Q3,Mg,3.1777777777777776
2002-06-04,Q3,Ca,4.692222222222222
2002-08-06,Q3,NO3-N,113.88888888888889
2002-08-06,Q3,NH4-N,7.5
2002-08-06,Q3,K,0.64
2002-08-06,Q3,Mg,3.147777777777778
2002-08-06,Q3,Ca,4.6722222222222225
2002-10-08,Q3,NO3-N,108.44444444444444
2002-10-08,Q3,NH4-N,5.75
2002-10-08,Q3,K,0.6233333333333333
2002-10-08,Q3,Mg,2.89
2002-10-08,Q3,Ca,4.424444444444444
2002-12-10,Q3,NO3-N,130.66666666666666
2002-12-10,Q3,NH4-N,15
2002-12-10,Q3,K,0.7366666666666667
2002-12-10,Q3,Mg,2.74
2002-12-10,Q3,Ca,4.552222222222222
2003-02-11,Q3,NO3-N,97.88888888888889
2003-02-11,Q3,NH4-N,6
2003-02-11,Q3,K,0.6544444444444445
2003-02-11,Q3,Mg,3.418888888888889
2003-02-11,Q3,Ca,5.405555555555556
2003-04-15,Q3,NO3-N,114.22222222222223
2003-04-15,Q3,NH4-N,7.2
2003-04-15,Q3,K,0.7055555555555556
2003-04-15,Q3,Mg,2.5155555555555558
2003-04-15,Q3,Ca,3.721111111111111
2003-06-17,Q3,NO3-N,124.44444444444444
2003-06-17,Q3,NH4-N,6.75
2003-06-17,Q3,K,0.7644444444444445
2003-06-17,Q3,Mg,3.0255555555555556
2003-06-17,Q3,Ca,4.363333333333333
2003-08-19,Q3,NO3-N,123.77777777777777
2003-08-19,Q3,NH4-N,9.571428571428571
2003-08-19,Q3,K,0.6711111111111111
2003-08-19,Q3,Mg,2.4033333333333333
2003-08-19,Q3,Ca,3.85
2003-10-21,Q3,NO3-N,140.22222222222223
2003-10-21,Q3,NH4-N,9
2003-10-21,Q3,K,0.7444444444444445
2003-10-21,Q3,Mg,2.5344444444444445
2003-10-21,Q3,Ca,4.033333333333333
2003-12-23,Q3,NO3-N,129.375
2003-12-23,Q3,NH4-N,7.666666666666667
2003-12-23,Q3,K,0.7455555555555555
2003-12-23,Q3,Mg,2.8166666666666664
2003-12-23,Q3,Ca,4.201111111111111
2004-02-24,Q3,NO3-N,102.88888888888889
2004-02-24,Q3,NH4-N,7.5
2004-02-24,Q3,K,0.7511111111111111
2004-02-24,Q3,Mg,2.712222222222222
2004-02-24,Q3,Ca,4.434444444444445
2004-04-27,Q3,NO3-N,104.22222222222223
2004-04-27,Q3,NH4-N,7.333333333333333
2004-04-27,Q3,K,0.8877777777777778
2004-04-27,Q3,Mg,2.6055555555555556
2004-04-27,Q3,Ca,4.045555555555556
2004-06-29,Q3,NO3-N,117.42857142857143
2004-06-29,Q3,NH4-N,16
2004-06-29,Q3,K,0.9566666666666667
2004-06-29,Q3,Mg,3.5033333333333334
2004-06-29,Q3,Ca,5.213333333333333
2004-08-31,Q3,NO3-N,118.57142857142857
2004-08-31,Q3,NH4-N,16
2004-08-31,Q3,K,0.7744444444444445
2004-08-31,Q3,Mg,2.741111111111111
2004-08-31,Q3,Ca,4.907777777777778
2004-11-02,Q3,NO3-N,109.375
2004-11-02,Q3,NH4-N,23
2004-11-02,Q3,K,0.8544444444444445
2004-11-02,Q3,Mg,2.6233333333333335
2004-11-02,Q3,Ca,4.602222222222222
2005-01-04,Q3,NO3-N,121.11111111111111
2005-01-04,Q3,NH4-N,NA
2005-01-04,Q3,K,0.6077777777777778
2005-01-04,Q3,Mg,2.991111111111111
2005-01-04,Q3,Ca,4.702222222222222
2005-03-08,Q3,NO3-N,87.77777777777777
2005-03-08,Q3,NH4-N,11.666666666666666
2005-03-08,Q3,K,0.6322222222222222
2005-03-08,Q3,Mg,3.1755555555555555
2005-03-08,Q3,Ca,4.99
2005-05-10,Q3,NO3-N,86.625
2005-05-10,Q3,NH4-N,10.333333333333334
2005-05-10,Q3,K,0.7988888888888889
2005-05-10,Q3,Mg,2.7733333333333334
2005-05-10,Q3,Ca,4.325555555555556
2005-07-12,Q3,NO3-N,88.375
2005-07-12,Q3,NH4-N,8
2005-07-12,Q3,K,0.6044444444444445
2005-07-12,Q3,Mg,2.8822222222222225
2005-07-12,Q3,Ca,4.573333333333333
2005-09-13,Q3,NO3-N,106
2005-09-13,Q3,NH4-N,14
2005-09-13,Q3,K,0.63
2005-09-13,Q3,Mg,2.5211111111111113
2005-09-13,Q3,Ca,4.078888888888889
2005-11-15,Q3,NO3-N,116.875
2005-11-15,Q3,NH4-N,7
2005-11-15,Q3,K,0.595
2005-11-15,Q3,Mg,2.5355555555555553
2005-11-15,Q3,Ca,4.40625
